Country,date,Cancer cases
Brazil,Jul 1 2007,4338738
Brazil,Aug 1 2007,3438970
Brazil,Sep 1 2007,2810151
Brazil,Oct 1 2007,4025471
Brazil,Nov 1 2007,2822527
Brazil,Dec 1 2007,4775825
Brazil,Jan 1 2008,2934783
Brazil,Feb 1 2008,2805334
Brazil,Mar 1 2008,3434615
Brazil,Apr 1 2008,2510244
Brazil,May 1 2008,2782598
Brazil,Jun 1 2008,2818064
Brazil,Jul 1 2008,4217359
Brazil,Aug 1 2008,3991048
Brazil,Sep 1 2008,2181386
Brazil,Oct 1 2008,1924527
Brazil,Nov 1 2008,3941456
Brazil,Dec 1 2008,2979443
Brazil,Jan 1 2009,3775009
Brazil,Feb 1 2009,3621943
Brazil,Mar 1 2009,4946029
Brazil,Apr 1 2009,2932775
Brazil,May 1 2009,4848835
Brazil,Jun 1 2009,3984594
Brazil,Jul 1 2009,2782125
Brazil,Aug 1 2009,4514895
Brazil,Sep 1 2009,2428082
Brazil,Oct 1 2009,2771530
Brazil,Nov 1 2009,2256037
Brazil,Dec 1 2009,2151914
Brazil,Jan 1 2010,4636082
Brazil,Feb 1 2010,2758619
Brazil,Mar 1 2010,4549873
Vietnam,Jan 1 2000,1562784
Vietnam,Feb 1 2000,1396698
Vietnam,Mar 1 2000,1097207
Vietnam,Apr 1 2000,1351048
Vietnam,May 1 2000,1298495
Vietnam,Jun 1 2000,1598437
Vietnam,Jul 1 2000,910118
Vietnam,Aug 1 2000,1814676
Vietnam,Sep 1 2000,1578985
Vietnam,Oct 1 2000,1392850
Vietnam,Nov 1 2000,1126263
Vietnam,Dec 1 2000,1134045
Vietnam,Jan 1 2001,1501629
Vietnam,Feb 1 2001,1356113
Vietnam,Mar 1 2001,1706513
Vietnam,Apr 1 2001,1401540
Vietnam,May 1 2001,1671623
Vietnam,Jun 1 2001,1243207
Vietnam,Jul 1 2001,972231
Vietnam,Aug 1 2001,1648691
Vietnam,Sep 1 2001,1240176
Vietnam,Oct 1 2001,1426676
Vietnam,Nov 1 2001,979698
Vietnam,Dec 1 2001,1846271
Vietnam,Jan 1 2002,1515688
Vietnam,Feb 1 2002,1346737
Vietnam,Mar 1 2002,1477260
Vietnam,Apr 1 2002,1419444
Vietnam,May 1 2002,1019555
Vietnam,Jun 1 2002,1471902
Vietnam,Jul 1 2002,1781439
Vietnam,Aug 1 2002,1858507
Vietnam,Sep 1 2002,1704107
Vietnam,Oct 1 2002,1442585
Vietnam,Nov 1 2002,1806395
Vietnam,Dec 1 2002,1439482
Vietnam,Jan 1 2003,1798123
Vietnam,Feb 1 2003,1083389
Vietnam,Mar 1 2003,1623451
Vietnam,Apr 1 2003,900857
Vietnam,May 1 2003,1677646
Vietnam,Jun 1 2003,1167933
Vietnam,Jul 1 2003,1123459
Vietnam,Aug 1 2003,1720863
Vietnam,Sep 1 2003,1597269
Vietnam,Oct 1 2003,925013
Vietnam,Nov 1 2003,1729148
Vietnam,Dec 1 2003,1101312
Vietnam,Jan 1 2004,1109792
Vietnam,Feb 1 2004,1149666
Vietnam,Mar 1 2004,1269742
Vietnam,Apr 1 2004,1283784
Vietnam,May 1 2004,1309335
Vietnam,Jun 1 2004,1679060
Vietnam,Jul 1 2004,1372533
Vietnam,Aug 1 2004,1732335
Vietnam,Sep 1 2004,1855541
Vietnam,Oct 1 2004,975131
Vietnam,Nov 1 2004,1117139
Vietnam,Dec 1 2004,1305754
Vietnam,Jan 1 2005,1519128
Vietnam,Feb 1 2005,1864837
Vietnam,Mar 1 2005,1260765
Vietnam,Apr 1 2005,1326083
Vietnam,May 1 2005,1072551
Vietnam,Jun 1 2005,1399350
Vietnam,Jul 1 2005,1123882
Vietnam,Aug 1 2005,1457102
Vietnam,Sep 1 2005,1371000
Vietnam,Oct 1 2005,1592656
Vietnam,Nov 1 2005,1619310
Vietnam,Dec 1 2005,1589992
Vietnam,Jan 1 2006,1562791
Vietnam,Feb 1 2006,1054613
Vietnam,Mar 1 2006,1506626
Vietnam,Apr 1 2006,1585933
Vietnam,May 1 2006,1880960
Vietnam,Jun 1 2006,1614827
Vietnam,Jul 1 2006,1416495
Vietnam,Aug 1 2006,1031711
Vietnam,Sep 1 2006,1855599
Vietnam,Oct 1 2006,1598855
Vietnam,Nov 1 2006,1690561
Vietnam,Dec 1 2006,1681787
Vietnam,Jan 1 2007,1292906
Vietnam,Feb 1 2007,1510496
Vietnam,Mar 1 2007,928622
Vietnam,Apr 1 2007,931350
Vietnam,May 1 2007,1297245
Vietnam,Jun 1 2007,1197657
Vietnam,Jul 1 2007,1459362
Vietnam,Aug 1 2007,1624318
Vietnam,Sep 1 2007,1591983
Vietnam,Oct 1 2007,1702386
Vietnam,Nov 1 2007,1542079
Vietnam,Dec 1 2007,917324
Vietnam,Jan 1 2008,901199
Vietnam,Feb 1 2008,901353
Vietnam,Mar 1 2008,1896817
Vietnam,Apr 1 2008,1641284
Vietnam,May 1 2008,1014813
Vietnam,Jun 1 2008,1374088
Vietnam,Jul 1 2008,1493124
Vietnam,Aug 1 2008,1773956
Vietnam,Sep 1 2008,1472280
Vietnam,Oct 1 2008,1685897
Vietnam,Nov 1 2008,1162443
Vietnam,Dec 1 2008,910080
Vietnam,Jan 1 2009,1229461
Vietnam,Feb 1 2009,1129897
Vietnam,Mar 1 2009,1371825
Vietnam,Apr 1 2009,1530007
Vietnam,May 1 2009,1440507
Vietnam,Jun 1 2009,1006609
Vietnam,Jul 1 2009,1531680
Vietnam,Aug 1 2009,1722055
Vietnam,Sep 1 2009,1089653
Vietnam,Oct 1 2009,1653827
Vietnam,Nov 1 2009,1189547
Vietnam,Dec 1 2009,1635921
Vietnam,Jan 1 2010,1379124
Vietnam,Feb 1 2010,1129793
Vietnam,Mar 1 2010,1271253
France,Jan 1 2000,1183664
France,Feb 1 2000,1739020
France,Mar 1 2000,918804
France,Apr 1 2000,1556455
France,May 1 2000,1631029
France,Jun 1 2000,1120893
France,Jul 1 2000,1300538
France,Aug 1 2000,1335042
France,Sep 1 2000,1279955
France,Oct 1 2000,1428981
France,Nov 1 2000,1010140
France,Dec 1 2000,1571947
France,Jan 1 2001,1532818
France,Feb 1 2001,1013694
France,Mar 1 2001,1180926
France,Apr 1 2001,956119
France,May 1 2001,1031614
France,Jun 1 2001,1409701
France,Jul 1 2001,1875614
France,Aug 1 2001,1295618
France,Sep 1 2001,1769655
France,Oct 1 2001,1312061
France,Nov 1 2001,1728514
France,Dec 1 2001,1208456
France,Jan 1 2002,1513316
France,Feb 1 2002,1226241
France,Mar 1 2002,1783486
France,Apr 1 2002,1015593
France,May 1 2002,1881834
France,Jun 1 2002,1381536
France,Jul 1 2002,1805071
France,Aug 1 2002,1428490
France,Sep 1 2002,905586
France,Oct 1 2002,1078193
France,Nov 1 2002,1144225
France,Dec 1 2002,950622
France,Jan 1 2003,1774011
France,Feb 1 2003,1331990
France,Mar 1 2003,1656388
France,Apr 1 2003,1006972
France,May 1 2003,1466001
France,Jun 1 2003,1176645
France,Jul 1 2003,1226254
France,Aug 1 2003,1157370
France,Sep 1 2003,1503395
France,Oct 1 2003,1295860
France,Nov 1 2003,1197622
France,Dec 1 2003,1551877
France,Jan 1 2004,1621869
France,Feb 1 2004,1567274
France,Mar 1 2004,1754499
France,Apr 1 2004,1386608
France,May 1 2004,1801685
France,Jun 1 2004,1342658
France,Jul 1 2004,1870593
France,Aug 1 2004,1560266
France,Sep 1 2004,976304
France,Oct 1 2004,1168232
France,Nov 1 2004,1710494
France,Dec 1 2004,1356355
France,Jan 1 2005,1021035
France,Feb 1 2005,1088435
France,Mar 1 2005,1845511
France,Apr 1 2005,1215562
France,May 1 2005,1198531
France,Jun 1 2005,940586
France,Jul 1 2005,1635602
France,Aug 1 2005,1193270
France,Sep 1 2005,1454281
France,Oct 1 2005,1782335
France,Nov 1 2005,933056
France,Dec 1 2005,1842384
France,Jan 1 2006,1524927
France,Feb 1 2006,1796514
France,Mar 1 2006,1078403
France,Apr 1 2006,1893019
France,May 1 2006,1739459
France,Jun 1 2006,1113069
France,Jul 1 2006,1747408
France,Aug 1 2006,1003695
France,Sep 1 2006,1064696
France,Oct 1 2006,1009686
France,Nov 1 2006,1749094
France,Dec 1 2006,1383618
France,Jan 1 2007,1750527
France,Feb 1 2007,1004913
France,Mar 1 2007,1320180
France,Apr 1 2007,1655123
France,May 1 2007,1053138
France,Jun 1 2007,1245340
France,Jul 1 2007,1261160
France,Aug 1 2007,1021223
France,Sep 1 2007,999967
France,Oct 1 2007,1373149
France,Nov 1 2007,1696553
France,Dec 1 2007,1084362
France,Jan 1 2008,1284585
France,Feb 1 2008,1855553
France,Mar 1 2008,1508011
France,Apr 1 2008,1374927
France,May 1 2008,1767730
France,Jun 1 2008,985162
France,Jul 1 2008,1622310
France,Aug 1 2008,1002638
France,Sep 1 2008,1803908
France,Oct 1 2008,1446047
France,Nov 1 2008,1270769
France,Dec 1 2008,1779664
France,Jan 1 2009,1679823
France,Feb 1 2009,1405331
France,Mar 1 2009,1617926
France,Apr 1 2009,1160159
France,May 1 2009,1838797
France,Jun 1 2009,1859417
France,Jul 1 2009,1483057
France,Aug 1 2009,1261168
France,Sep 1 2009,1798836
France,Oct 1 2009,1490002
France,Nov 1 2009,1751053
France,Dec 1 2009,1183462
France,Jan 1 2010,1663067
France,Feb 1 2010,1757440
France,Mar 1 2010,1384525
Egypt,Jan 1 2000,1155924
Egypt,Feb 1 2000,1802684
Egypt,Mar 1 2000,1085005
Egypt,Apr 1 2000,953471
Egypt,May 1 2000,1457746
Egypt,Jun 1 2000,1588322
Egypt,Jul 1 2000,1479857
Egypt,Aug 1 2000,1563928
Egypt,Sep 1 2000,1054969
Egypt,Oct 1 2000,1006846
Egypt,Nov 1 2000,1773275
Egypt,Dec 1 2000,918035
Egypt,Jan 1 2001,1514634
Egypt,Feb 1 2001,1329126
Egypt,Mar 1 2001,1225120
Egypt,Apr 1 2001,1851521
Egypt,May 1 2001,1131376
Egypt,Jun 1 2001,1485323
Egypt,Jul 1 2001,1261263
Egypt,Aug 1 2001,1271366
Egypt,Sep 1 2001,1424267
Egypt,Oct 1 2001,1379058
Egypt,Nov 1 2001,1647631
Egypt,Dec 1 2001,1581043
Egypt,Jan 1 2002,1416751
Egypt,Feb 1 2002,1593898
Egypt,Mar 1 2002,1870865
Egypt,Apr 1 2002,1623088
Egypt,May 1 2002,1724063
Egypt,Jun 1 2002,1345008
Egypt,Jul 1 2002,1253486
Egypt,Aug 1 2002,1023184
Egypt,Sep 1 2002,1479892
Egypt,Oct 1 2002,1369988
Egypt,Nov 1 2002,1045351
Egypt,Dec 1 2002,1184873
Egypt,Jan 1 2003,1070863
Egypt,Feb 1 2003,1149891
Egypt,Mar 1 2003,1463533
Egypt,Apr 1 2003,1023065
Egypt,May 1 2003,1548177
Egypt,Jun 1 2003,1136809
Egypt,Jul 1 2003,931448
Egypt,Aug 1 2003,1244952
Egypt,Sep 1 2003,1331253
Egypt,Oct 1 2003,1149815
Egypt,Nov 1 2003,1177508
Egypt,Dec 1 2003,1885862
Egypt,Jan 1 2004,1009801
Egypt,Feb 1 2004,1784343
Egypt,Mar 1 2004,1836778
Egypt,Apr 1 2004,1417891
Egypt,May 1 2004,1276756
Egypt,Jun 1 2004,993357
Egypt,Jul 1 2004,1890171
Egypt,Aug 1 2004,968578
Egypt,Sep 1 2004,1519292
Egypt,Oct 1 2004,971653
Egypt,Nov 1 2004,1513388
Egypt,Dec 1 2004,947531
Egypt,Jan 1 2005,1591365
Egypt,Feb 1 2005,1139450
Egypt,Mar 1 2005,1209200
Egypt,Apr 1 2005,1787033
Egypt,May 1 2005,1848736
Egypt,Jun 1 2005,1396617
Egypt,Jul 1 2005,980717
Egypt,Aug 1 2005,1104835
Egypt,Sep 1 2005,1530107
Egypt,Oct 1 2005,1268840
Egypt,Nov 1 2005,1461135
Egypt,Dec 1 2005,946848
Egypt,Jan 1 2006,1410377
Egypt,Feb 1 2006,1370101
Egypt,Mar 1 2006,1135499
Egypt,Apr 1 2006,1793431
Egypt,May 1 2006,996427
Egypt,Jun 1 2006,1290541
Egypt,Jul 1 2006,1528423
Egypt,Aug 1 2006,1605134
Egypt,Sep 1 2006,1584835
Egypt,Oct 1 2006,1602359
Egypt,Nov 1 2006,1689106
Egypt,Dec 1 2006,1024700
Egypt,Jan 1 2007,1303911
Egypt,Feb 1 2007,1311818
Egypt,Mar 1 2007,1441291
Egypt,Apr 1 2007,1176026
Egypt,May 1 2007,1680785
Egypt,Jun 1 2007,1411875
Egypt,Jul 1 2007,1861831
Egypt,Aug 1 2007,1030621
Egypt,Sep 1 2007,1040849
Egypt,Oct 1 2007,1040114
Egypt,Nov 1 2007,1378049
Egypt,Dec 1 2007,1647768
Egypt,Jan 1 2008,1524540
Egypt,Feb 1 2008,956860
Egypt,Mar 1 2008,1770028
Egypt,Apr 1 2008,1309145
Egypt,May 1 2008,1694484
Egypt,Jun 1 2008,905443
Egypt,Jul 1 2008,939593
Egypt,Aug 1 2008,1241034
Egypt,Sep 1 2008,1759508
Egypt,Oct 1 2008,1684730
Egypt,Nov 1 2008,1835930
Egypt,Dec 1 2008,1833998
Egypt,Jan 1 2009,1115720
Egypt,Feb 1 2009,1478826
Egypt,Mar 1 2009,1861407
Egypt,Apr 1 2009,948571
Egypt,May 1 2009,1112170
Egypt,Jun 1 2009,1630829
Egypt,Jul 1 2009,1295059
Egypt,Aug 1 2009,1855433
Egypt,Sep 1 2009,1604275
Egypt,Oct 1 2009,1470732
Egypt,Nov 1 2009,1494436
Egypt,Dec 1 2009,997838
Egypt,Jan 1 2010,1478691
Egypt,Feb 1 2010,1517141
Egypt,Mar 1 2010,1176901
South Korea,Jan 1 2000,1336709
South Korea,Feb 1 2000,1458888
South Korea,Mar 1 2000,1474523
South Korea,Apr 1 2000,1796444
South Korea,May 1 2000,1783369
South Korea,Jun 1 2000,1665060
South Korea,Jul 1 2000,1310144
South Korea,Aug 1 2000,1573840
South Korea,Sep 1 2000,1151770
South Korea,Oct 1 2000,1113886
South Korea,Nov 1 2000,1719699
South Korea,Dec 1 2000,1765822
South Korea,Jan 1 2001,1052290
South Korea,Feb 1 2001,1270725
South Korea,Mar 1 2001,1098218
South Korea,Apr 1 2001,943062
South Korea,May 1 2001,1625916
South Korea,Jun 1 2001,1434461
South Korea,Jul 1 2001,1189981
South Korea,Aug 1 2001,1452065
South Korea,Sep 1 2001,1427196
South Korea,Oct 1 2001,1763227
South Korea,Nov 1 2001,1551741
South Korea,Dec 1 2001,1365113
South Korea,Jan 1 2002,918181
South Korea,Feb 1 2002,1862199
South Korea,Mar 1 2002,1842205
South Korea,Apr 1 2002,993342
South Korea,May 1 2002,1758010
South Korea,Jun 1 2002,1459208
South Korea,Jul 1 2002,1217703
South Korea,Aug 1 2002,1260775
South Korea,Sep 1 2002,1842831
South Korea,Oct 1 2002,916858
South Korea,Nov 1 2002,1673911
South Korea,Dec 1 2002,1239202
South Korea,Jan 1 2003,1749134
South Korea,Feb 1 2003,1167393
South Korea,Mar 1 2003,1047152
South Korea,Apr 1 2003,1840830
South Korea,May 1 2003,1198751
South Korea,Jun 1 2003,1697016
South Korea,Jul 1 2003,1516728
South Korea,Aug 1 2003,1357641
South Korea,Sep 1 2003,1191542
South Korea,Oct 1 2003,1425007
South Korea,Nov 1 2003,1236087
South Korea,Dec 1 2003,1655671
South Korea,Jan 1 2004,1188964
South Korea,Feb 1 2004,1846724
South Korea,Mar 1 2004,901568
South Korea,Apr 1 2004,1616753
South Korea,May 1 2004,1763431
South Korea,Jun 1 2004,1351572
South Korea,Jul 1 2004,1664719
South Korea,Aug 1 2004,1084831
South Korea,Sep 1 2004,1325503
South Korea,Oct 1 2004,1551588
South Korea,Nov 1 2004,1320836
South Korea,Dec 1 2004,1359627
South Korea,Jan 1 2005,1826643
South Korea,Feb 1 2005,1407969
South Korea,Mar 1 2005,983040
South Korea,Apr 1 2005,1162211
South Korea,May 1 2005,1364066
South Korea,Jun 1 2005,1609595
South Korea,Jul 1 2005,1436225
South Korea,Aug 1 2005,1381867
South Korea,Sep 1 2005,905756
South Korea,Oct 1 2005,955828
South Korea,Nov 1 2005,1115229
South Korea,Dec 1 2005,1489458
South Korea,Jan 1 2006,1739577
South Korea,Feb 1 2006,1662401
South Korea,Mar 1 2006,1624928
South Korea,Apr 1 2006,1267655
South Korea,May 1 2006,1346570
South Korea,Jun 1 2006,940401
South Korea,Jul 1 2006,1858333
South Korea,Aug 1 2006,1192422
South Korea,Sep 1 2006,1283001
South Korea,Oct 1 2006,1485614
South Korea,Nov 1 2006,1290513
South Korea,Dec 1 2006,1681738
South Korea,Jan 1 2007,1542144
South Korea,Feb 1 2007,1762152
South Korea,Mar 1 2007,1808815
South Korea,Apr 1 2007,1635789
South Korea,May 1 2007,919044
South Korea,Jun 1 2007,1665718
South Korea,Jul 1 2007,1876696
South Korea,Aug 1 2007,1528813
South Korea,Sep 1 2007,1345204
South Korea,Oct 1 2007,1794271
South Korea,Nov 1 2007,1260736
South Korea,Dec 1 2007,1409581
South Korea,Jan 1 2008,949974
South Korea,Feb 1 2008,1455421
South Korea,Mar 1 2008,1859233
South Korea,Apr 1 2008,1307335
South Korea,May 1 2008,1110867
South Korea,Jun 1 2008,1381709
South Korea,Jul 1 2008,1890037
South Korea,Aug 1 2008,1619211
South Korea,Sep 1 2008,1393356
South Korea,Oct 1 2008,1044232
South Korea,Nov 1 2008,1268997
South Korea,Dec 1 2008,1292387
South Korea,Jan 1 2009,1046534
South Korea,Feb 1 2009,1728091
South Korea,Mar 1 2009,1570784
South Korea,Apr 1 2009,915522
South Korea,May 1 2009,1883957
South Korea,Jun 1 2009,1276820
South Korea,Jul 1 2009,1355960
South Korea,Aug 1 2009,1694956
South Korea,Sep 1 2009,1861958
South Korea,Oct 1 2009,1485461
South Korea,Nov 1 2009,1594919
South Korea,Dec 1 2009,1714707
South Korea,Jan 1 2010,1786467
South Korea,Feb 1 2010,1282378
South Korea,Mar 1 2010,1295554
New Zealand,Jan 1 2000,371808
New Zealand,Feb 1 2000,597323
New Zealand,Mar 1 2000,294894
New Zealand,Apr 1 2000,465676
New Zealand,May 1 2000,583439
New Zealand,Jun 1 2000,508203
New Zealand,Jul 1 2000,291069
New Zealand,Aug 1 2000,412448
New Zealand,Sep 1 2000,498553
New Zealand,Oct 1 2000,563247
New Zealand,Nov 1 2000,592232
New Zealand,Dec 1 2000,541728
New Zealand,Jan 1 2001,302442
New Zealand,Feb 1 2001,203508
New Zealand,Mar 1 2001,514305
New Zealand,Apr 1 2001,269332
New Zealand,May 1 2001,351949
New Zealand,Jun 1 2001,465515
New Zealand,Jul 1 2001,212501
New Zealand,Aug 1 2001,388212
New Zealand,Sep 1 2001,379337
New Zealand,Oct 1 2001,454087
New Zealand,Nov 1 2001,296889
New Zealand,Dec 1 2001,516437
New Zealand,Jan 1 2002,293081
New Zealand,Feb 1 2002,447311
New Zealand,Mar 1 2002,558814
New Zealand,Apr 1 2002,392121
New Zealand,May 1 2002,351016
New Zealand,Jun 1 2002,409931
New Zealand,Jul 1 2002,490697
New Zealand,Aug 1 2002,589290
New Zealand,Sep 1 2002,582929
New Zealand,Oct 1 2002,535876
New Zealand,Nov 1 2002,385215
New Zealand,Dec 1 2002,241806
New Zealand,Jan 1 2003,586432
New Zealand,Feb 1 2003,547285
New Zealand,Mar 1 2003,415570
New Zealand,Apr 1 2003,443994
New Zealand,May 1 2003,382459
New Zealand,Jun 1 2003,414802
New Zealand,Jul 1 2003,597942
New Zealand,Aug 1 2003,463111
New Zealand,Sep 1 2003,536283
New Zealand,Oct 1 2003,279675
New Zealand,Nov 1 2003,372359
New Zealand,Dec 1 2003,454549
New Zealand,Jan 1 2004,369400
New Zealand,Feb 1 2004,484383
New Zealand,Mar 1 2004,448180
New Zealand,Apr 1 2004,518335
New Zealand,May 1 2004,303872
New Zealand,Jun 1 2004,284965
New Zealand,Jul 1 2004,424347
New Zealand,Aug 1 2004,252498
New Zealand,Sep 1 2004,291201
New Zealand,Oct 1 2004,413187
New Zealand,Nov 1 2004,346064
New Zealand,Dec 1 2004,571260
New Zealand,Jan 1 2005,482477
New Zealand,Feb 1 2005,529891
New Zealand,Mar 1 2005,252771
New Zealand,Apr 1 2005,233738
New Zealand,May 1 2005,419609
New Zealand,Jun 1 2005,229190
New Zealand,Jul 1 2005,337061
New Zealand,Aug 1 2005,242037
New Zealand,Sep 1 2005,407872
New Zealand,Oct 1 2005,302990
New Zealand,Nov 1 2005,371641
New Zealand,Dec 1 2005,320805
New Zealand,Jan 1 2006,513153
New Zealand,Feb 1 2006,352886
New Zealand,Mar 1 2006,561778
New Zealand,Apr 1 2006,290449
New Zealand,May 1 2006,462563
New Zealand,Jun 1 2006,252937
New Zealand,Jul 1 2006,319242
New Zealand,Aug 1 2006,568004
New Zealand,Sep 1 2006,408176
New Zealand,Oct 1 2006,288097
New Zealand,Nov 1 2006,312050
New Zealand,Dec 1 2006,401242
New Zealand,Jan 1 2007,599380
New Zealand,Feb 1 2007,314454
New Zealand,Mar 1 2007,552775
New Zealand,Apr 1 2007,218386
New Zealand,May 1 2007,342820
New Zealand,Jun 1 2007,342225
New Zealand,Jul 1 2007,283653
New Zealand,Aug 1 2007,528275
New Zealand,Sep 1 2007,315762
New Zealand,Oct 1 2007,534301
New Zealand,Nov 1 2007,218676
New Zealand,Dec 1 2007,560676
New Zealand,Jan 1 2008,529119
New Zealand,Feb 1 2008,230333
New Zealand,Mar 1 2008,551079
New Zealand,Apr 1 2008,341994
New Zealand,May 1 2008,392005
New Zealand,Jun 1 2008,561057
New Zealand,Jul 1 2008,303129
New Zealand,Aug 1 2008,562243
New Zealand,Sep 1 2008,240116
New Zealand,Oct 1 2008,553551
New Zealand,Nov 1 2008,420646
New Zealand,Dec 1 2008,267508
New Zealand,Jan 1 2009,593826
New Zealand,Feb 1 2009,380410
New Zealand,Mar 1 2009,492273
New Zealand,Apr 1 2009,345475
New Zealand,May 1 2009,542968
New Zealand,Jun 1 2009,573576
New Zealand,Jul 1 2009,272363
New Zealand,Aug 1 2009,301417
New Zealand,Sep 1 2009,240398
New Zealand,Oct 1 2009,223510
New Zealand,Nov 1 2009,289638
New Zealand,Dec 1 2009,371643
New Zealand,Jan 1 2010,553425
New Zealand,Feb 1 2010,517304
New Zealand,Mar 1 2010,358826
Venezuela,Jan 1 2000,209709
Venezuela,Feb 1 2000,589223
Venezuela,Mar 1 2000,340005
Venezuela,Apr 1 2000,558477
Venezuela,May 1 2000,524924
Venezuela,Jun 1 2000,386513
Venezuela,Jul 1 2000,437035
Venezuela,Aug 1 2000,411706
Venezuela,Sep 1 2000,200198
Venezuela,Oct 1 2000,544027
Venezuela,Nov 1 2000,459185
Venezuela,Dec 1 2000,563127
Venezuela,Jan 1 2001,218195
Venezuela,Feb 1 2001,528020
Venezuela,Mar 1 2001,500889
Venezuela,Apr 1 2001,456815
Venezuela,May 1 2001,294068
Venezuela,Jun 1 2001,504257
Venezuela,Jul 1 2001,521561
Venezuela,Aug 1 2001,293615
Venezuela,Sep 1 2001,487307
Venezuela,Oct 1 2001,471328
Venezuela,Nov 1 2001,262176
Venezuela,Dec 1 2001,420262
Venezuela,Jan 1 2002,465348
Venezuela,Feb 1 2002,434130
Venezuela,Mar 1 2002,376931
Venezuela,Apr 1 2002,376998
Venezuela,May 1 2002,331627
Venezuela,Jun 1 2002,448036
Venezuela,Jul 1 2002,472538
Venezuela,Aug 1 2002,578433
Venezuela,Sep 1 2002,243583
Venezuela,Oct 1 2002,294569
Venezuela,Nov 1 2002,462186
Venezuela,Dec 1 2002,308152
Venezuela,Jan 1 2003,250819
Venezuela,Feb 1 2003,417740
Venezuela,Mar 1 2003,525779
Venezuela,Apr 1 2003,548003
Venezuela,May 1 2003,451895
Venezuela,Jun 1 2003,554192
Venezuela,Jul 1 2003,526401
Venezuela,Aug 1 2003,551803
Venezuela,Sep 1 2003,587551
Venezuela,Oct 1 2003,241029
Venezuela,Nov 1 2003,308966
Venezuela,Dec 1 2003,531991
Venezuela,Jan 1 2004,436177
Venezuela,Feb 1 2004,369179
Venezuela,Mar 1 2004,429197
Venezuela,Apr 1 2004,267580
Venezuela,May 1 2004,303738
Venezuela,Jun 1 2004,427508
Venezuela,Jul 1 2004,255111
Venezuela,Aug 1 2004,521449
Venezuela,Sep 1 2004,275526
Venezuela,Oct 1 2004,359074
Venezuela,Nov 1 2004,568293
Venezuela,Dec 1 2004,261793
Venezuela,Jan 1 2005,426930
Venezuela,Feb 1 2005,441744
Venezuela,Mar 1 2005,421473
Venezuela,Apr 1 2005,394914
Venezuela,May 1 2005,591054
Venezuela,Jun 1 2005,571498
Venezuela,Jul 1 2005,356591
Venezuela,Aug 1 2005,385850
Venezuela,Sep 1 2005,323400
Venezuela,Oct 1 2005,290564
Venezuela,Nov 1 2005,487579
Venezuela,Dec 1 2005,244364
Venezuela,Jan 1 2006,502723
Venezuela,Feb 1 2006,207774
Venezuela,Mar 1 2006,333172
Venezuela,Apr 1 2006,499661
Venezuela,May 1 2006,451329
Venezuela,Jun 1 2006,478259
Venezuela,Jul 1 2006,553927
Venezuela,Aug 1 2006,228547
Venezuela,Sep 1 2006,540554
Venezuela,Oct 1 2006,376590
Venezuela,Nov 1 2006,313598
Venezuela,Dec 1 2006,323231
Venezuela,Jan 1 2007,381735
Venezuela,Feb 1 2007,571713
Venezuela,Mar 1 2007,439036
Venezuela,Apr 1 2007,426453
Venezuela,May 1 2007,469926
Venezuela,Jun 1 2007,586634
Venezuela,Jul 1 2007,460871
Venezuela,Aug 1 2007,259696
Venezuela,Sep 1 2007,349157
Venezuela,Oct 1 2007,456223
Venezuela,Nov 1 2007,584277
Venezuela,Dec 1 2007,357883
Venezuela,Jan 1 2008,382259
Venezuela,Feb 1 2008,368614
Venezuela,Mar 1 2008,386991
Venezuela,Apr 1 2008,422439
Venezuela,May 1 2008,306183
Venezuela,Jun 1 2008,472292
Venezuela,Jul 1 2008,258655
Venezuela,Aug 1 2008,376882
Venezuela,Sep 1 2008,245312
Venezuela,Oct 1 2008,305815
Venezuela,Nov 1 2008,323824
Venezuela,Dec 1 2008,497558
Venezuela,Jan 1 2009,398222
Venezuela,Feb 1 2009,517613
Venezuela,Mar 1 2009,223612
Venezuela,Apr 1 2009,514410
Venezuela,May 1 2009,412638
Venezuela,Jun 1 2009,344715
Venezuela,Jul 1 2009,510281
Venezuela,Aug 1 2009,260539
Venezuela,Sep 1 2009,588780
Venezuela,Oct 1 2009,287672
Venezuela,Nov 1 2009,313081
Venezuela,Dec 1 2009,523000
Venezuela,Jan 1 2010,384032
Venezuela,Feb 1 2010,387510
Venezuela,Mar 1 2010,427794
India,Jan 1 2000,3142061
India,Feb 1 2000,3546592
India,Mar 1 2000,4324173
India,Apr 1 2000,4309124
India,May 1 2000,2676977
India,Jun 1 2000,2693843
India,Jul 1 2000,3185548
India,Aug 1 2000,3460954
India,Sep 1 2000,2316768
India,Oct 1 2000,2322757
India,Nov 1 2000,2202152
India,Dec 1 2000,3500116
India,Jan 1 2001,3711377
India,Feb 1 2001,4208148
India,Mar 1 2001,1935222
India,Apr 1 2001,3126349
India,May 1 2001,2225844
India,Jun 1 2001,4122055
India,Jul 1 2001,4756507
India,Aug 1 2001,1957879
India,Sep 1 2001,2523763
India,Oct 1 2001,3474942
India,Nov 1 2001,4312163
India,Dec 1 2001,3630575
India,Jan 1 2002,4625840
India,Feb 1 2002,2561772
India,Mar 1 2002,4555315
India,Apr 1 2002,3916273
India,May 1 2002,2066542
India,Jun 1 2002,2952237
India,Jul 1 2002,2676665
India,Aug 1 2002,2035507
India,Sep 1 2002,1917463
India,Oct 1 2002,2372209
India,Nov 1 2002,2867504
